exam_id,condition_or_syndrome,diagnostic_target,when_to_use_structured,result_changes_management,management_link,evidence_source_primary,source_url_or_pubmed,LR_plus,LR_minus,evidence_tier,difficulty,time_burden_minutes,equipment_needed,care_setting,contraindications_or_limitations,retrieval_tags,actionability_score_seed,evidence_status,evidence_summary,last_reviewed
msk_ankle_inspection_inspect_ankles,Ankle pain; trauma,Screens ankle appearance,Ankle pain; trauma,"Abnormal or changed findings improve focused bedside documentation and can prompt targeted reassessment, diagnostics, or escalation in context.",,,,,,insufficient_public_evidence,low,1,none,inpatient bedside; outpatient clinic; ED,"Interpret in clinical context; patient cooperation, pain, body habitus, positioning, and examiner skill may limit reliability.",ankle;ankle_pain;functional_status;inspect_ankles;inspection;msk;msk_exam;pain;trauma,6,pending,,
msk_ankle_palpation_palpate_ankles,Ankle pain; trauma,Screens ankle tenderness,Ankle pain; trauma,"Abnormal or changed findings improve focused bedside documentation and can prompt targeted reassessment, diagnostics, or escalation in context.",,,,,,insufficient_public_evidence,low,1.5,none,inpatient bedside; outpatient clinic; ED,"Interpret in clinical context; patient cooperation, pain, body habitus, positioning, and examiner skill may limit reliability.",ankle;ankle_pain;functional_status;msk;msk_exam;pain;palpate_ankles;palpation;trauma,6,pending,,
msk_ankle_range_of_motion_dorsiflexion,Ankle pain; MSK exam,Screens ankle dorsiflexion ROM,Ankle pain; MSK exam,"Abnormal or changed findings improve focused bedside documentation and can prompt targeted reassessment, diagnostics, or escalation in context.",,,,,,insufficient_public_evidence,low,1,none,inpatient bedside; outpatient clinic; ED,"Interpret in clinical context; patient cooperation, pain, body habitus, positioning, and examiner skill may limit reliability.",ankle;ankle_pain;diabetes_foot;dorsiflexion;functional_status;msk;msk_exam;pain;range_of_motion;vascular_screen,6,pending,,
msk_ankle_range_of_motion_plantarflexion,Ankle pain; MSK exam,Screens ankle plantarflexion ROM,Ankle pain; MSK exam,"Abnormal or changed findings improve focused bedside documentation and can prompt targeted reassessment, diagnostics, or escalation in context.",,,,,,insufficient_public_evidence,low,1,none,inpatient bedside; outpatient clinic; ED,"Interpret in clinical context; patient cooperation, pain, body habitus, positioning, and examiner skill may limit reliability.",ankle;ankle_pain;diabetes_foot;functional_status;msk;msk_exam;pain;plantarflexion;range_of_motion;vascular_screen,6,pending,,
msk_ankle_range_of_motion_inversion,Ankle pain; sprain,Screens ankle inversion ROM,Ankle pain; sprain,"Abnormal or changed findings improve focused bedside documentation and can prompt targeted reassessment, diagnostics, or escalation in context.",,,,,,insufficient_public_evidence,low,1,none,inpatient bedside; outpatient clinic; ED,"Interpret in clinical context; patient cooperation, pain, body habitus, positioning, and examiner skill may limit reliability.",ankle;ankle_pain;diabetes_foot;functional_status;inversion;msk;msk_exam;pain;range_of_motion;sprain;vascular_screen,6,pending,,
msk_ankle_range_of_motion_eversion,Ankle pain; sprain,Screens ankle eversion ROM,Ankle pain; sprain,"Abnormal or changed findings improve focused bedside documentation and can prompt targeted reassessment, diagnostics, or escalation in context.",,,,,,insufficient_public_evidence,low,1,none,inpatient bedside; outpatient clinic; ED,"Interpret in clinical context; patient cooperation, pain, body habitus, positioning, and examiner skill may limit reliability.",ankle;ankle_pain;diabetes_foot;eversion;functional_status;msk;msk_exam;pain;range_of_motion;sprain;vascular_screen,6,pending,,
msk_foot_inspection_inspect_feet,Diabetes; foot pain; vascular disease,Screens foot appearance,Diabetes; foot pain; vascular disease,"Pulse or foot abnormalities can prompt vascular/wound evaluation, limb-risk documentation, or perfusion imaging consideration.",,,,,,insufficient_public_evidence,low,1,none,inpatient bedside; outpatient clinic; ED,"Interpret in clinical context; patient cooperation, pain, body habitus, positioning, and examiner skill may limit reliability.",diabetes;diabetes_foot;foot;foot_pain;functional_status;inspect_feet;inspection;msk;msk_exam;pain;peripheral_pulses;vascular_disease;vascular_screen,6,pending,,
msk_foot_palpation_mtp_squeeze_test,Forefoot pain; inflammatory arthritis,Screens MTP tenderness/inflammation,Forefoot pain; inflammatory arthritis,"Abnormal or changed findings improve focused bedside documentation and can prompt targeted reassessment, diagnostics, or escalation in context.",,,,,,insufficient_public_evidence,low,1,none,inpatient bedside; outpatient clinic; ED,"Use gentle technique; stop if severe pain, guarding, instability, or patient preference limits exam.",diabetes_foot;foot;forefoot_pain;functional_status;inflammatory_arthritis;msk;msk_exam;mtp_squeeze_test;pain;palpation;vascular_screen,6,pending,,
msk_foot_range_of_motion_toe_motion,Foot pain; neuro/MSK exam,Screens toe ROM,Foot pain; neuro/MSK exam,"New focal neurologic findings can prompt urgent localization, stroke/neuro escalation, fall precautions, imaging review, or therapy planning.",https://www.hopkinsmedicine.org/health/conditions-and-diseases/neurological-exam,,,,,insufficient_public_evidence,low,1,none,inpatient bedside; outpatient clinic; ED,"Interpret in clinical context; patient cooperation, pain, body habitus, positioning, and examiner skill may limit reliability.",diabetes_foot;foot;foot_pain;functional_status;msk;msk_exam;neuro_exam;neuro_msk_exam;neurologic_localization;pain;range_of_motion;toe_motion;vascular_screen,6,pending,,
msk_foot_range_of_motion_forefoot_inversion,Foot pain; MSK exam,Screens forefoot inversion,Foot pain; MSK exam,"Abnormal or changed findings improve focused bedside documentation and can prompt targeted reassessment, diagnostics, or escalation in context.",,,,,,insufficient_public_evidence,low,1,none,inpatient bedside; outpatient clinic; ED,"Interpret in clinical context; patient cooperation, pain, body habitus, positioning, and examiner skill may limit reliability.",diabetes_foot;foot;foot_pain;forefoot_inversion;functional_status;msk;msk_exam;pain;range_of_motion;vascular_screen,6,pending,,
msk_foot_range_of_motion_forefoot_eversion,Foot pain; MSK exam,Screens forefoot eversion,Foot pain; MSK exam,"Abnormal or changed findings improve focused bedside documentation and can prompt targeted reassessment, diagnostics, or escalation in context.",,,,,,insufficient_public_evidence,low,1,none,inpatient bedside; outpatient clinic; ED,"Interpret in clinical context; patient cooperation, pain, body habitus, positioning, and examiner skill may limit reliability.",diabetes_foot;foot;foot_pain;forefoot_eversion;functional_status;msk;msk_exam;pain;range_of_motion;vascular_screen,6,pending,,
msk_foot_range_of_motion_toe_flexion,Foot pain; neuro/MSK exam,Screens toe flexion,Foot pain; neuro/MSK exam,"New focal neurologic findings can prompt urgent localization, stroke/neuro escalation, fall precautions, imaging review, or therapy planning.",https://www.hopkinsmedicine.org/health/conditions-and-diseases/neurological-exam,,,,,insufficient_public_evidence,low,1,none,inpatient bedside; outpatient clinic; ED,"Interpret in clinical context; patient cooperation, pain, body habitus, positioning, and examiner skill may limit reliability.",diabetes_foot;foot;foot_pain;functional_status;msk;msk_exam;neuro_exam;neuro_msk_exam;neurologic_localization;pain;range_of_motion;toe_flexion;vascular_screen,6,pending,,
msk_foot_range_of_motion_toe_extension,Foot pain; neuro/MSK exam,Screens toe extension,Foot pain; neuro/MSK exam,"New focal neurologic findings can prompt urgent localization, stroke/neuro escalation, fall precautions, imaging review, or therapy planning.",https://www.hopkinsmedicine.org/health/conditions-and-diseases/neurological-exam,,,,,insufficient_public_evidence,low,1,none,inpatient bedside; outpatient clinic; ED,"Interpret in clinical context; patient cooperation, pain, body habitus, positioning, and examiner skill may limit reliability.",diabetes_foot;foot;foot_pain;functional_status;msk;msk_exam;neuro_exam;neuro_msk_exam;neurologic_localization;pain;range_of_motion;toe_extension;vascular_screen,6,pending,,
msk_spine_cervical_spine_inspect_cervical_spine,Neck pain; trauma; radiculopathy,Screens cervical spine appearance,Neck pain; trauma; radiculopathy,"Abnormal or changed findings improve focused bedside documentation and can prompt targeted reassessment, diagnostics, or escalation in context.",,,,,,insufficient_public_evidence,low,1,none,inpatient bedside; outpatient clinic; ED,"Interpret in clinical context; patient cooperation, pain, body habitus, positioning, and examiner skill may limit reliability.",cervical_spine;functional_status;inspect_cervical_spine;msk;msk_exam;neck_pain;pain;radiculopathy;spine;trauma,6,pending,,
msk_spine_cervical_spine_palpate_cervical_spine,Neck pain; trauma; radiculopathy,Screens cervical tenderness,Neck pain; trauma; radiculopathy,"Abnormal or changed findings improve focused bedside documentation and can prompt targeted reassessment, diagnostics, or escalation in context.",,,,,,insufficient_public_evidence,low,1.5,none,inpatient bedside; outpatient clinic; ED,"Interpret in clinical context; patient cooperation, pain, body habitus, positioning, and examiner skill may limit reliability.",cervical_spine;functional_status;msk;msk_exam;neck_pain;pain;palpate_cervical_spine;radiculopathy;spine;trauma,6,pending,,
msk_spine_cervical_spine_cervical_flexion,Neck pain; MSK exam,Screens cervical flexion,Neck pain; MSK exam,"Abnormal or changed findings improve focused bedside documentation and can prompt targeted reassessment, diagnostics, or escalation in context.",,,,,,insufficient_public_evidence,low,1,none,inpatient bedside; outpatient clinic; ED,"Interpret in clinical context; patient cooperation, pain, body habitus, positioning, and examiner skill may limit reliability.",cervical_flexion;cervical_spine;functional_status;msk;msk_exam;neck_pain;pain;spine,6,pending,,
msk_spine_cervical_spine_cervical_extension,Neck pain; MSK exam,Screens cervical extension,Neck pain; MSK exam,"Abnormal or changed findings improve focused bedside documentation and can prompt targeted reassessment, diagnostics, or escalation in context.",,,,,,insufficient_public_evidence,low,1,none,inpatient bedside; outpatient clinic; ED,"Interpret in clinical context; patient cooperation, pain, body habitus, positioning, and examiner skill may limit reliability.",cervical_extension;cervical_spine;functional_status;msk;msk_exam;neck_pain;pain;spine,6,pending,,
msk_spine_cervical_spine_cervical_rotation,Neck pain; MSK exam,Screens cervical rotation,Neck pain; MSK exam,"Abnormal or changed findings improve focused bedside documentation and can prompt targeted reassessment, diagnostics, or escalation in context.",,,,,,insufficient_public_evidence,low,1,none,inpatient bedside; outpatient clinic; ED,"Interpret in clinical context; patient cooperation, pain, body habitus, positioning, and examiner skill may limit reliability.",cervical_rotation;cervical_spine;functional_status;msk;msk_exam;neck_pain;pain;spine,6,pending,,
msk_spine_cervical_spine_cervical_lateral_bending,Neck pain; MSK exam,Screens cervical lateral bending,Neck pain; MSK exam,"Abnormal or changed findings improve focused bedside documentation and can prompt targeted reassessment, diagnostics, or escalation in context.",,,,,,insufficient_public_evidence,low,1,none,inpatient bedside; outpatient clinic; ED,"Interpret in clinical context; patient cooperation, pain, body habitus, positioning, and examiner skill may limit reliability.",cervical_lateral_bending;cervical_spine;functional_status;heent_exam;msk;msk_exam;neck_pain;pain;spine,6,pending,,
msk_spine_thoracolumbar_spine_inspect_thoracolumbar_spine,Back pain; posture; trauma,Screens back appearance,Back pain; posture; trauma,"Abnormal or changed findings improve focused bedside documentation and can prompt targeted reassessment, diagnostics, or escalation in context.",,,,,,insufficient_public_evidence,low,1,none,inpatient bedside; outpatient clinic; ED,"Interpret in clinical context; patient cooperation, pain, body habitus, positioning, and examiner skill may limit reliability.",back_pain;functional_status;inspect_thoracolumbar_spine;msk;msk_exam;pain;posture;spine;thoracolumbar_spine;trauma,6,pending,,
msk_spine_thoracolumbar_spine_palpate_thoracolumbar_spine,Back pain; trauma; radiculopathy,Screens back tenderness,Back pain; trauma; radiculopathy,"Abnormal or changed findings improve focused bedside documentation and can prompt targeted reassessment, diagnostics, or escalation in context.",,,,,,insufficient_public_evidence,low,1.5,none,inpatient bedside; outpatient clinic; ED,"Interpret in clinical context; patient cooperation, pain, body habitus, positioning, and examiner skill may limit reliability.",back_pain;functional_status;msk;msk_exam;pain;palpate_thoracolumbar_spine;radiculopathy;spine;thoracolumbar_spine;trauma,6,pending,,
msk_spine_thoracolumbar_spine_thoracolumbar_flexion,Back pain; MSK exam,Screens thoracolumbar flexion,Back pain; MSK exam,"Abnormal or changed findings improve focused bedside documentation and can prompt targeted reassessment, diagnostics, or escalation in context.",,,,,,insufficient_public_evidence,low,1,none,inpatient bedside; outpatient clinic; ED,"Interpret in clinical context; patient cooperation, pain, body habitus, positioning, and examiner skill may limit reliability.",back_pain;functional_status;msk;msk_exam;pain;spine;thoracolumbar_flexion;thoracolumbar_spine,6,pending,,
msk_spine_thoracolumbar_spine_thoracolumbar_extension,Back pain; MSK exam,Screens thoracolumbar extension,Back pain; MSK exam,"Abnormal or changed findings improve focused bedside documentation and can prompt targeted reassessment, diagnostics, or escalation in context.",,,,,,insufficient_public_evidence,low,1,none,inpatient bedside; outpatient clinic; ED,"Interpret in clinical context; patient cooperation, pain, body habitus, positioning, and examiner skill may limit reliability.",back_pain;functional_status;msk;msk_exam;pain;spine;thoracolumbar_extension;thoracolumbar_spine,6,pending,,
msk_spine_thoracolumbar_spine_thoracolumbar_rotation,Back pain; MSK exam,Screens thoracolumbar rotation,Back pain; MSK exam,"Abnormal or changed findings improve focused bedside documentation and can prompt targeted reassessment, diagnostics, or escalation in context.",,,,,,insufficient_public_evidence,low,1,none,inpatient bedside; outpatient clinic; ED,"Interpret in clinical context; patient cooperation, pain, body habitus, positioning, and examiner skill may limit reliability.",back_pain;functional_status;msk;msk_exam;pain;spine;thoracolumbar_rotation;thoracolumbar_spine,6,pending,,
msk_spine_thoracolumbar_spine_thoracolumbar_lateral_bending,Back pain; MSK exam,Screens thoracolumbar lateral bending,Back pain; MSK exam,"Abnormal or changed findings improve focused bedside documentation and can prompt targeted reassessment, diagnostics, or escalation in context.",,,,,,insufficient_public_evidence,low,1,none,inpatient bedside; outpatient clinic; ED,"Interpret in clinical context; patient cooperation, pain, body habitus, positioning, and examiner skill may limit reliability.",back_pain;diabetes_foot;functional_status;msk;msk_exam;pain;spine;thoracolumbar_lateral_bending;thoracolumbar_spine;vascular_screen,6,pending,,
msk_advanced_maneuvers_shoulder_empty_can_test,Shoulder pain; rotator cuff/impingement concern,Tests shoulder impingement/supraspinatus,Shoulder pain; rotator cuff/impingement concern,"Abnormal or changed findings improve focused bedside documentation and can prompt targeted reassessment, diagnostics, or escalation in context.",,,,,,insufficient_public_evidence,medium,1,none,inpatient bedside; outpatient clinic; ED,"Interpret in clinical context; patient cooperation, pain, body habitus, positioning, and examiner skill may limit reliability.",advanced_maneuvers;empty_can_test;functional_status;msk;msk_exam;neuro_exam;neurologic_localization;pain;rotator_cuff_impingement_concern;shoulder;shoulder_pain,6,pending,,
msk_advanced_maneuvers_shoulder_hawkins_test,Shoulder impingement concern,Tests shoulder impingement,Shoulder impingement concern,"Abnormal or changed findings improve focused bedside documentation and can prompt targeted reassessment, diagnostics, or escalation in context.",,,,,,insufficient_public_evidence,medium,1,none,inpatient bedside; outpatient clinic; ED,"Interpret in clinical context; patient cooperation, pain, body habitus, positioning, and examiner skill may limit reliability.",advanced_maneuvers;functional_status;hawkins_test;msk;msk_exam;pain;shoulder;shoulder_impingement_concern,6,pending,,
msk_advanced_maneuvers_shoulder_yergason_test,Anterior shoulder pain; biceps tendon concern,Tests bicipital tendinitis,Anterior shoulder pain; biceps tendon concern,"Abnormal or changed findings improve focused bedside documentation and can prompt targeted reassessment, diagnostics, or escalation in context.",,,,,,insufficient_public_evidence,medium,1,none,inpatient bedside; outpatient clinic; ED,"Interpret in clinical context; patient cooperation, pain, body habitus, positioning, and examiner skill may limit reliability.",advanced_maneuvers;anterior_shoulder_pain;biceps_tendon_concern;functional_status;msk;msk_exam;pain;shoulder;yergason_test,6,pending,,
msk_advanced_maneuvers_wrist_tinel_test,Paresthesias; carpal tunnel concern,Tests carpal tunnel syndrome,Paresthesias; carpal tunnel concern,"Abnormal or changed findings improve focused bedside documentation and can prompt targeted reassessment, diagnostics, or escalation in context.",,,,,,insufficient_public_evidence,low,1,none,inpatient bedside; outpatient clinic; ED,"Interpret in clinical context; patient cooperation, pain, body habitus, positioning, and examiner skill may limit reliability.",advanced_maneuvers;carpal_tunnel_concern;functional_status;msk;msk_exam;pain;paresthesias;tinel_test;wrist,6,pending,,
msk_advanced_maneuvers_wrist_phalen_test,Paresthesias; carpal tunnel concern,Tests carpal tunnel syndrome,Paresthesias; carpal tunnel concern,"Abnormal or changed findings improve focused bedside documentation and can prompt targeted reassessment, diagnostics, or escalation in context.",,,,,,insufficient_public_evidence,low,1,none,inpatient bedside; outpatient clinic; ED,"Interpret in clinical context; patient cooperation, pain, body habitus, positioning, and examiner skill may limit reliability.",advanced_maneuvers;carpal_tunnel_concern;functional_status;msk;msk_exam;pain;paresthesias;phalen_test;wrist,6,pending,,
msk_advanced_maneuvers_wrist_finkelstein_test,Radial wrist pain; De Quervain concern,Tests De Quervain tenosynovitis,Radial wrist pain; De Quervain concern,"Abnormal or changed findings improve focused bedside documentation and can prompt targeted reassessment, diagnostics, or escalation in context.",,,,,,insufficient_public_evidence,medium,1,none,inpatient bedside; outpatient clinic; ED,"Interpret in clinical context; patient cooperation, pain, body habitus, positioning, and examiner skill may limit reliability.",advanced_maneuvers;de_quervain_concern;finkelstein_test;functional_status;msk;msk_exam;pain;radial_wrist_pain;wrist,6,pending,,
msk_advanced_maneuvers_back_straight_leg_raise,Low back pain with radicular symptoms,Tests sciatica/radiculopathy,Low back pain with radicular symptoms,"Abnormal or changed findings improve focused bedside documentation and can prompt targeted reassessment, diagnostics, or escalation in context.",,,,,,insufficient_public_evidence,medium,1,none,inpatient bedside; outpatient clinic; ED,"Use gentle technique; stop if severe pain, guarding, instability, or patient preference limits exam.",advanced_maneuvers;back;functional_status;low_back_pain_with_radicular_symptoms;msk;msk_exam;pain;straight_leg_raise,6,pending,,
msk_advanced_maneuvers_knee_anterior_drawer,Knee injury; ACL concern,Tests ACL tear,Knee injury; ACL concern,"Abnormal or changed findings improve focused bedside documentation and can prompt targeted reassessment, diagnostics, or escalation in context.",,,,,,insufficient_public_evidence,low,1,none,inpatient bedside; outpatient clinic; ED,"Interpret in clinical context; patient cooperation, pain, body habitus, positioning, and examiner skill may limit reliability.",acl_concern;advanced_maneuvers;anterior_drawer;diabetes_foot;functional_status;knee;knee_injury;msk;msk_exam;pain;vascular_screen,6,pending,,
msk_advanced_maneuvers_knee_posterior_drawer,Knee injury; PCL concern,Tests PCL tear,Knee injury; PCL concern,"Abnormal or changed findings improve focused bedside documentation and can prompt targeted reassessment, diagnostics, or escalation in context.",,,,,,insufficient_public_evidence,low,1,none,inpatient bedside; outpatient clinic; ED,"Interpret in clinical context; patient cooperation, pain, body habitus, positioning, and examiner skill may limit reliability.",advanced_maneuvers;functional_status;knee;knee_injury;msk;msk_exam;pain;pcl_concern;posterior_drawer,6,pending,,
msk_advanced_maneuvers_knee_ballottement,Knee swelling; effusion concern,Tests knee effusion,Knee swelling; effusion concern,"New focal pulmonary findings can prompt oxygen/support reassessment, imaging review, antibiotics/bronchodilator consideration, or escalation.",,,,,,insufficient_public_evidence,low,1,none,inpatient bedside; outpatient clinic; ED,"Interpret in clinical context; patient cooperation, pain, body habitus, positioning, and examiner skill may limit reliability.",advanced_maneuvers;ballottement;effusion_concern;functional_status;knee;knee_swelling;msk;msk_exam;pain,6,pending,,
msk_advanced_maneuvers_knee_patellar_grind_clarke_test,Anterior knee pain,"perfusion deficit, vascular disease, or limb ischemia clue",Anterior knee pain,"Abnormal or changed findings improve focused bedside documentation and can prompt targeted reassessment, diagnostics, or escalation in context.",,,,,,insufficient_public_evidence,low,1,none,inpatient bedside; outpatient clinic; ED,"Use gentle technique; stop if severe pain, guarding, instability, or patient preference limits exam.",advanced_maneuvers;anterior_knee_pain;functional_status;knee;msk;msk_exam;pain;patellar_grind_clarke_test,6,pending,,
